ticker,shortName,sector,industry,currentPrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,trailingPE,forwardPE,priceToBook,pegRatio,returnOnEquity,returnOnAssets,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,revenueGrowth,profitMargins,operatingMargins,grossMargins,ebitdaMargins,dividendYield,marketCap,currentRatio,quickRatio,freeCashflow,totalCashPerShare,bookValue,targetMeanPrice,targetHighPrice,targetLowPrice,recommendationMean,numberOfAnalystOpinions,twoHundredDayAverage,fiftyDayAverage,fiftyTwoWeekChangePercent,beta,enterpriseToEbitda,enterpriseValue,trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions
ASTRAL,ASTRAL LIMITED,Industrials,Building Products & Equipment,1532.0,1768.699951171875,1311.5999755859375,71.355385,45.49381,10.142471,1.4865705208333333,0.13798,0.088599995,6.168,0.48,0.48,0.159,0.084809996,0.09873,0.39638,0.15875,0.26,411572076544.0,1.762,0.947,4749000192.0,35.161,151.048,1733.138,1950.0,1450.0,1.55172,29.0,1507.4129986572266,1450.1320043945314,9.915335509427647,0.166,37.886,408094638080.0,21.47,33.67491,0.85843,0.28815
M&MFIN,M&M FIN. SERVICES LTD,Financial Services,Credit Services,382.4500122070313,415.0,253.0500030517578,16.309168,12.547515,1.9943577,0.25483075,0.11856,0.0189,429.851,0.64,0.754,0.367,0.30887,0.43799,0.86336,0.0,1.93,531446350402.6931,2.277,2.163,-131884500000.0,15.431,191.766,391.72726,450.0,270.0,1.90909,33.0,340.7999998474121,349.08599975585935,43.10571083518475,0.343,,1667655008256.0,23.45,30.48014,0.53650004,0.37733
PIIND,PI INDUSTRIES LTD,Basic Materials,Agricultural Inputs,2482.5,3917.800048828125,2457.0,32.282185,23.375708,3.3534608,,0.123509996,0.06284,3.048,-0.389,-0.39,-0.104,0.17879999,0.15491,0.57629,0.22759001,0.6,376610488320.0,4.218,3.281,-7165250048.0,230.887,740.28,2931.3845,5300.0,2010.0,2.84615,26.0,3017.084509277344,2677.6920166015625,-34.615993255525304,0.388,23.497,348419883008.0,76.4,106.2,0.46508,0.42505002
AIAENG,AIA ENGINEERING LIMITED,Industrials,Specialty Industrial Machinery,4357.60009765625,5180.0,3001.10009765625,32.16178,28.865055,5.0661936,,0.16951999,0.08731,0.128,-0.013,-0.013,0.124,0.27836,0.23876,0.54664004,0.27702,0.36,406652855193.3174,19.085,14.933,2381102080.0,469.814,860.133,4741.154,6000.0,3568.0,2.15385,13.0,4072.9005078125,4669.752001953125,40.72662999051349,0.263,29.005,365508788224.0,135.49,150.96455,0.58527,0.34722
VOLTAS,VOLTAS LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1219.5,1582.5,1186.800048828125,89.80118,37.64871,6.3284245,1.7269457692307693,0.057189997,0.028970001,15.51,0.52,0.522,0.187,0.02999,0.052249998,0.22229,0.053439997,0.33,403513933824.0,1.367,0.829,-1266587520.0,39.135,192.702,1360.1714,1580.0,1075.0,2.73529,35.0,1361.3920037841797,1307.8080029296875,-10.972407904110382,0.138,50.2,401875927040.0,13.58,32.39155,0.36661997,0.43539003
IRCTC,INDIAN RAIL TOUR CORP LTD,Consumer Cyclical,Travel Services,485.8999938964844,739.0,485.1499938964844,27.877222,21.691965,9.02204,,0.34959,0.14051,1.874,0.0,-0.002,0.181,0.25677,0.2733,0.35081002,0.30612,1.95,388719996141.1875,2.155,1.619,10057119744.0,35.87,53.857,629.5,800.0,468.0,2.11111,8.0,577.7577474975586,505.86499877929685,-33.54759494192854,0.171,21.831,362526834688.0,17.43,22.4,0.62397,0.1683
HUDCO,HSG & URBAN DEV CORPN LTD,Financial Services,Credit Services,186.0500030517578,246.8500061035156,159.0,8.759417,7.7520833,1.6943673,0.2509861604584527,0.202,0.027320001,645.775,0.349,0.35,0.098,0.90679,0.90609,0.99961,0.0,3.19,372453513181.31415,698.066,693.331,-339338000000.0,11.889,109.805,255.0,255.0,255.0,1.0,1.0,204.9658000946045,202.58760040283204,-13.218898464747596,0.837,,1772442091520.0,21.24,24.0,0.75,0.105059996
PETRONET,PETRONET LNG LIMITED,Energy,Oil & Gas Refining & Marketing,291.3999938964844,326.3999938964844,235.3500061035156,10.392296,10.273687,1.9610482,0.2960768091168091,0.18559,0.1027,10.507,0.351,0.351,-0.532,0.113199994,0.24001,0.18132,0.15622,3.47,437100010556.7262,5.67,5.023,18112536576.0,67.419,148.594,317.03226,412.0,240.0,2.29032,31.0,279.3373496246338,280.3929998779297,4.01570595934293,0.45,6.105,354551529472.0,28.04,28.36372,0.50181,0.287
AIIL,AUTHUM INVEST & INFRA LTD,Financial Services,Capital Markets,532.2999877929688,683.0,400.0,27.781837,,2.8045604,1.5875335428571429,0.131,0.10932,24.59,0.175,0.178,0.141,0.82054,0.92406,0.9786,0.0,0.04,452042708865.47815,3.379,3.319,11837700000.0,5.72,189.798,,,,,,520.3548008728027,542.4200006103515,-6.960079644841355,-0.018,22.198045727225157,500283146240.0,19.16,,0.8307,0.0708
JKCEMENT,JK CEMENT LIMITED,Basic Materials,Building Materials,5266.0,7565.5,4671.5,43.77754,27.037481,5.7820096,0.94,0.15032,0.06183,87.522,-0.145,-0.173,0.28,0.06559,0.1193,0.6285,0.1611,0.38,406894608384.0,0.933,0.473,-7735050240.0,136.341,910.756,6262.4644,7400.0,4200.0,1.68966,28.0,5490.695,5445.1,-30.149887252951324,0.412,19.795,459718787072.0,120.29,194.76666,0.54268,0.37757
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,Basic Materials,Specialty Chemicals,4682.7001953125,4958.89990234375,2916.60009765625,83.91936,42.603283,6.7212286,4.113694117647059,0.07547,0.046409998,28.94,0.204,0.201,0.24,0.11635,0.19709998,0.52367,0.24229,0.06,514394641359.0792,1.722,0.732,-4790550016.0,54.03,696.703,4715.8823,5800.0,3000.0,2.11765,17.0,3641.0530029296874,4214.152006835938,37.02523348528719,-0.005,41.346,531228426240.0,55.8,109.91407,0.66445,0.14819999
IPCALAB,IPCA LABORATORIES LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1900.0999755859375,1945.0999755859375,1251.5999755859375,36.83078,27.02528,5.978109,0.5087124309392266,0.13217,0.084180005,8.492,0.724,0.723,0.208,0.12935,0.20039,0.67734003,0.22271,0.32,482063378382.0494,2.764,1.48,7901250048.0,47.125,317.843,1972.2778,2190.0,1731.0,1.47059,18.0,1551.0895007324218,1739.8699975585937,38.6529437926971,0.035,21.892,493711032320.0,51.59,70.30824,0.45058,0.45484
COCHINSHIP,COCHIN SHIPYARD LIMITED,Industrials,Aerospace & Defense,1489.0,1979.9000244140625,1187.0,57.62384,33.310963,6.669922,,0.12517,0.0305,28.466,-0.038,-0.037,-0.156,0.14272,0.18714,0.34959,0.16157,0.89,391727284224.0,1.331,0.354,10641648640.0,91.457,223.241,1461.5,1750.0,860.0,2.75,4.0,1524.706499633789,1449.195998535156,-13.117052306180089,0.582,47.615,386339274752.0,25.84,44.7,0.63335,0.07384
NH,NARAYANA HRUDAYALAYA LTD.,Healthcare,Medical Care Facilities,1799.300048828125,2093.300048828125,1589.0,44.58127,25.886364,8.054163,8.255790740740741,0.19845,0.07402,129.033,0.054,0.054,0.804,0.08984,0.12839,0.39834,0.17959999,0.25,365437560508.9846,2.152,1.751,2870186240.0,125.197,223.4,2194.1428,2559.0,1700.0,1.71429,14.0,1858.2569982910156,1940.88400390625,-2.16409805264296,0.176,27.527,445468311552.0,40.36,69.50764,0.67233,0.12946999
ENDURANCE,ENDURANCE TECHNO. LTD.,Consumer Cyclical,Auto Parts,3001.699951171875,3079.89990234375,2142.800048828125,43.47769,29.182438,6.1721845,5.43471125,0.15156999,0.07412,19.393,0.08,0.08,0.3,0.0622,0.07275,0.4143,0.12895,0.38,422227666219.6968,1.553,1.102,1535684992.0,134.319,486.327,3157.25,3740.0,2700.0,1.6875,16.0,2586.851003417969,2755.7440087890627,5.0390174777078744,0.723,20.628,414757879808.0,69.04,102.85981,0.75001,0.19926001
SONACOMS,SONA BLW PRECISION FRGS L,Consumer Cyclical,Auto Parts,821.9000244140625,844.0,402.2999877929687,73.383934,48.847202,8.542594,1.6565222121896164,0.106850006,0.07085,7.213,0.443,0.447,0.524,0.14212,0.16643,0.49922,0.22680001,0.44,512775732095.705,3.4,2.534,-3184219904.0,19.762,96.212,764.94446,900.0,550.0,2.22222,18.0,569.3562477111816,704.0279992675781,82.5025010047727,0.449,45.536,505717227520.0,11.2,16.82594,0.27923,0.68474
ASTERDM,ASTER DM QUALITY CARE LTD,Healthcare,Medical Care Facilities,765.6500244140625,891.2999877929688,519.0999755859375,124.29384,39.324444,8.62267,,0.10067,0.05408,45.921,-0.814,-0.812,0.216,0.065359995,0.1488,0.58616,0.19906999,0.5,667396035361.0658,1.989,1.669,13466349568.0,25.61,88.795,931.5455,1090.0,855.0,1.72727,11.0,695.2840002441407,805.0860046386719,24.58710269668034,-0.059,43.894,426062512128.0,6.16,19.47008,0.70847,0.20247999
GLAXO,GLAXOSMITHKLINE PHARMA LT,Healthcare,Drug Manufacturers - General,2999.699951171875,3054.89990234375,2088.10009765625,47.56144,38.031063,22.411745,3.029391082802548,0.49113,0.18495001,1.467,0.157,0.157,0.166,0.27008,0.29801,0.64199996,0.33630002,1.88,508167249840.2214,2.027,1.722,7293385216.0,162.733,133.845,3081.0,3500.0,2870.0,1.75,4.0,2453.775499267578,2501.3319921875,7.852439453117288,0.057,36.575,486471598080.0,63.07,78.875,0.75626,0.092489995
IREDA,INDIAN RENEWABLE ENERGY,Financial Services,Credit Services,114.9000015258789,163.35000610351562,108.6500015258789,16.344238,11.664974,2.3414576,0.4952799393939394,0.2007,0.0199770019295822,565.671,0.33,0.371,0.237,0.45951,0.85359,0.9928,0.0,1.05,322780696766.547,89.346,89.346,-144920100000.0,5.525,49.072,145.0,150.0,140.0,2.0,2.0,128.88814979553223,122.56440002441406,-22.771876281351645,1.372,33.994109114748255,1084306423808.0,7.03,9.85,0.71757007,0.042859998
GODREJIND,GODREJ INDUSTRIES LTD,Industrials,Conglomerates,1223.4000244140625,1443.0,744.2000122070312,34.99428,,3.6867278,,0.10832,0.03199,222.411,-0.186,-0.186,-0.047,0.04761,0.081,0.40589002,0.15349,0.0,412103581727.9025,1.094,0.167,-45842325504.0,333.365,331.839,,,,,,1061.890247497559,1246.1099975585937,-5.03026930709507,0.635,24.636,933670879232.0,34.96,,0.87194,0.06707
GLAND,GLAND PHARMA LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,2820.0,3039.800048828125,1573.5999755859375,41.179905,29.246473,4.4855676,0.8780363539445629,0.10532,0.06351,2.738,0.469,0.471,0.196,0.16784,0.21003,0.59157,0.2558,0.7,465205985280.0,4.68,3.31,5041477632.0,203.883,628.683,2771.7144,3350.0,1940.0,2.28571,14.0,1992.8670025634765,2502.21400390625,45.09158445270376,0.566,25.423,437367275520.0,68.48,96.42188,0.51765996,0.32626
3MINDIA,3M INDIA LIMITED,Industrials,Conglomerates,33550.0,38030.0,28730.0,65.446815,43.256836,21.375063,0.3265809131736527,0.289,0.19415002,9.6,2.004,2.017,0.168,0.10262,0.19530001,0.41862,0.19649,0.44,377943097344.0,2.182,1.419,4872312320.0,720.936,1569.586,37500.0,37500.0,37500.0,2.0,1.0,34061.875,34650.2,8.558485681928495,0.273,40.093,400977362944.0,512.63,775.6,0.7648,0.09511
ATHERENERG,ATHER ENERGY LIMITED,Consumer Cyclical,Auto Manufacturers,1449.5999755859375,1580.0,407.7000122070313,,554.8347,21.562445,,-0.33740002,-0.10785,25.819,,,0.888,-0.0919,-0.059359998,0.20903,-0.09241,0.0,579781253595.3643,2.419,1.855,-3544962560.0,65.043,67.228,1466.4,1714.0,1010.0,1.4,10.0,881.2074987792969,1234.7169970703126,247.917915953717,0.6037,-135.681,532112539648.0,-10.07,2.61267,0.55139,0.24204001
KALYANKJIL,KALYAN JEWELLERS IND LTD,Consumer Cyclical,Luxury Goods,596.0,648.9500122070312,327.04998779296875,42.97044,31.261751,9.744772,1.3598240506329111,0.24305001,0.072129995,96.966,0.316,0.32,0.457,0.036730003,0.04887,0.12697,0.060760003,0.42,615519551488.0,1.299,0.137,-5156782592.0,8.346,61.161,720.5,830.0,600.0,1.2,10.0,445.7409989929199,502.8829962158203,16.725419677956488,-0.216,28.083,666544766976.0,13.87,19.06483,0.62861997,0.19650999
AJANTPHARM,AJANTA PHARMA LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,3658.60009765625,3796.0,2329.89990234375,40.217655,31.380627,10.096756,1.3057680194805197,0.25393,0.14825,5.874,0.308,0.309,0.248,0.19648,0.25195998,0.77218,0.26920998,1.73,457175117739.0302,2.638,1.779,8675000.0,53.076,362.354,3761.0,4131.0,3109.0,1.5,14.0,2964.4979931640623,3389.60998046875,36.32671923918587,0.216,29.456,458027433984.0,90.97,116.58786,0.54297,0.24481001
NAVINFLUOR,NAVIN FLUORINE INT. LTD,Basic Materials,Chemicals,8256.0,8775.5,4498.5,53.624317,41.222466,10.645362,0.5314600297324084,0.20105,0.10528,32.091,1.009,1.077,0.441,0.21733,0.30179,0.56749,0.33792,0.18,423532953600.0,2.608,1.939,431175008.0,254.261,775.549,8123.793,9635.0,4700.0,2.07143,29.0,6653.8925,7729.86,64.77397465322822,0.239,34.526,423934361600.0,153.96,200.27914,0.29343998,0.40909
LTTS,L&T TECHNOLOGY SER. LTD.,Technology,Information Technology Services,3579.10009765625,4726.0,3010.0,29.643036,22.046183,5.861199,2.3158621874999996,0.2319,0.1219574979263793,8.911,0.128,0.13,0.026,0.11684,0.15689999,0.40757,0.16532,1.64,379662149751.1352,2.2766720237359377,2.274879465941402,12700000000.0,290.42,610.643,3544.6667,4150.0,2950.0,2.73333,30.0,3702.02,3403.3459912109374,-15.459655728048938,0.154,18.766,350524833792.0,120.74,162.34557,0.73563004,0.13209
WELCORP,WELSPUN CORP LIMITED,Basic Materials,Steel,2005.199951171875,2017.5,710.0,22.879963,20.322971,5.7773924,0.1153805496722138,0.18915,0.06908,25.042,1.983,1.986,0.149,0.13348,0.13912,0.38401002,0.13972001,0.25,528779103667.8316,1.33,0.677,1865650048.0,142.679,347.077,1956.5,2233.0,1794.0,1.0,6.0,1119.709252319336,1626.660009765625,129.76967149350514,0.473,21.063,509116547072.0,87.64,98.66667,0.49845,0.27933002
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,Consumer Defensive,Tobacco,2103.10009765625,3947.0,1832.0999755859375,23.988823,18.76093,5.280284,0.27,0.26593,0.11974,3.757,-0.443,-0.443,-0.189,0.22389999,0.12206,0.43605998,0.2343,2.36,328045280128.595,2.437,0.831,448896512.0,38.366,398.293,,,,,,2301.3410052490235,2176.552001953125,-42.97450928263964,0.33,22.819,326695092224.0,87.67,112.1,0.73544,0.115930006
CONCOR,CONTAINER CORP OF IND LTD,Industrials,Railroads,519.0,569.7999877929688,421.4500122070313,31.723715,22.246035,3.0541627,52.87285833333333,0.097559996,0.05625,7.39,0.006,0.001,0.003,0.13670999,0.13638,0.39472,0.22205,1.24,395279695872.0,3.921,3.27,1420412544.0,46.151,169.932,563.26666,667.0,470.0,2.13333,15.0,495.8284996032715,491.33299926757815,-6.905829596412561,0.228,18.07,364534792192.0,16.36,23.33,0.57878,0.41301
TATAINVEST,TATA INVESTMENT CORP LTD,Financial Services,Asset Management,649.3499755859375,1184.699951171875,538.8499755859375,76.4841,,1.1243241,,0.01438,0.00662,0.007,-0.018,-0.019,0.041,1.05248,0.91651,0.9999,0.89442,0.52,328540540863.6329,595.052,594.621,2590073856.0,641.465,577.547,,,,,,676.8762509155273,669.6890014648437,-6.426981171057012,0.314,1.585,5804699648.0,8.49,,0.73817,0.01937
UBL,UNITED BREWERIES LTD,Consumer Defensive,Beverages - Brewers,1338.5,1933.0,1276.0,89.832214,47.94487,7.824923,,0.09292,0.03723,29.076,-0.095,-0.095,0.071,0.0419,0.06418,0.42068002,0.07534,0.74,353906294784.0,1.237,0.699,1226612480.0,17.543,171.056,1482.1111,2100.0,1150.0,3.27778,18.0,1504.856497192383,1369.822001953125,-30.485588158919764,-0.03,51.562,366800404480.0,14.9,27.91748,0.72827005,0.20683001
JBCHEPHARM,J B CHEMICALS AND PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2408.89990234375,2525.5,1638.5,54.221275,32.781635,9.3268795,,0.18688999,0.1248,0.086,-0.31,-0.304,-0.048,0.17105,0.16476,0.67767,0.26295,0.77,386769862914.237,4.921,3.45,5064771072.0,76.069,259.047,2328.1428,2744.0,1900.0,1.66667,7.0,1990.987496337891,2271.083984375,39.40392953378182,0.015,34.345,374592274432.0,44.56,73.70286,0.49225,0.30805
CPPLUS,ADITYA INFOTECH LIMITED,Industrials,Building Products & Equipment,3468.60009765625,4094.0,1086.1500244140625,85.370415,46.00265,21.770185,0.2811011359894633,0.25425,0.08958,9.604,3.037,3.325,0.895,0.09774,0.13607,0.30196,0.14214,0.05,410336898336.7768,1.533,0.877,-285322496.0,24.457,159.328,3941.2,4517.0,3100.0,1.2,5.0,2285.0655041503906,3553.817998046875,183.44025312819207,0.6406,55.936,388239392768.0,40.63,75.4,0.768,0.15031
DELHIVERY,DELHIVERY LIMITED,Industrials,Integrated Freight & Logistics,450.1000061035156,524.0,374.4500122070313,368.93442,40.863094,3.4679365,,0.01596,-0.00279,15.098,-0.65,-0.65,0.278,0.00839,-0.01606,0.84918,0.025090002,0.0,337200026076.5519,2.588,1.744,-2219881216.0,26.718,129.789,550.15,610.0,450.0,1.5,20.0,442.4697505187988,477.60899963378904,-4.457652245367538,0.174,117.527,328700788736.0,1.22,11.01483,0.19864,0.57048
BANDHANBNK,BANDHAN BANK LIMITED,Financial Services,Banks - Regional,174.16000366210938,220.7599945068359,134.25,20.758045,8.4604435,1.0955939,0.5999434971098266,0.04877,0.0060799997,55.92520374930622,0.346,0.349,0.216,0.13617,0.23771,0.0,0.0,0.89,280591210252.0671,,,6139053000.0,81.376,158.964,200.73914,240.0,130.0,2.65217,23.0,173.06105003356933,192.25279937744145,-0.0688519153247524,0.805,,284694773760.0,8.39,20.58521,0.41349998,0.39852002
POONAWALLA,POONAWALLA FINCORP LTD,Financial Services,Credit Services,494.0499877929687,570.4000244140625,361.2000122070313,52.17001,20.121784,3.8575351,0.1548071513353115,0.0982,0.0089894802789242,468.058,3.37,3.916,1.003,0.22666,0.38981998,0.99867994,0.0,0.0,432630748734.5209,1.1692789159779715,1.1692789159779715,-218926100000.0,7.751,128.074,531.7778,663.0,365.0,2.0,9.0,442.26150039672854,461.0400006103516,6.752377014750399,0.318,107.55341727248128,876675727360.0,9.57,24.55299,0.61691004,0.19914
KPRMILL,KPR MILL LTD.,Consumer Cyclical,Textile Manufacturing,1153.199951171875,1334.0,796.0999755859375,43.20719,31.484737,6.918356,2.0096367441860465,0.16197,0.10488,10.463,0.215,0.216,0.096,0.13378,0.16448,0.38662997,0.19830999,0.44,394996989611.26605,4.372,2.268,5617687552.0,41.832,166.687,1203.0,1380.0,1021.0,1.45455,11.0,982.1522494506836,1111.851005859375,12.859655994195386,0.283,27.847,376613437440.0,26.69,36.62727,0.6754,0.22564
WOCKPHARMA,WOCKHARDT LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,1830.5999755859375,2422.300048828125,1086.699951171875,72.64285,,6.0131063,,0.04005,0.03007,42.284,,10.857142857142858,0.259,0.11196,0.14316,0.65152,0.20482999,0.0,297458167936.90594,1.663,0.802,-3992499968.0,41.848,304.435,,,,,,1550.550493774414,1919.6539916992188,23.140051503392066,0.99,42.273,316310716416.0,25.2,,0.5102,0.13871999
EXIDEIND,EXIDE INDUSTRIES LTD,Consumer Cyclical,Auto Parts,464.1000061035156,496.3999938964844,287.0,42.813652,25.065296,2.83704,1.512849893992933,0.06172,0.03793,11.308,0.283,0.284,0.177,0.04948,0.08672,0.3141,0.10298,0.44,394485011523.9883,1.224,0.494,12120675328.0,12.73,163.586,438.1875,524.0,325.0,2.625,16.0,369.02875,430.1630010986328,17.108256472106277,0.552,20.411,395772493824.0,10.84,18.51564,0.50942004,0.24493
DALBHARAT,DALMIA BHARAT LIMITED,Basic Materials,Building Materials,1897.0,2496.300048828125,1605.0,38.031273,25.930658,1.9790453,,0.06501,0.03376,40.987,-0.521,-0.522,0.07,0.062030002,0.11414,0.61489,0.1895,0.53,356121542656.0,1.544,1.167,8406249984.0,283.687,958.543,2148.2727,2500.0,1800.0,1.72727,33.0,1925.3179931640625,1787.1259912109374,-19.083770729408155,0.184,13.114,374196174848.0,49.88,73.15665,0.61174,0.24539
BLUESTARCO,BLUE STAR LIMITED,Industrials,Building Products & Equipment,1510.0,2040.0,1450.0,60.911655,39.12579,9.047172,,0.16222,0.05525,23.588,-0.151,-0.153,0.133,0.03979,0.03503,0.21934,0.06514,0.57,310444883968.0,1.313,0.791,-3236612608.0,40.537,166.903,1650.84,2021.0,1132.0,2.56,25.0,1736.5774975585937,1625.407998046875,-21.656118041243342,0.172,36.797,306781618176.0,24.79,38.59347,0.60664004,0.33938998
ITCHOTELS,ITC HOTELS LIMITED,Consumer Cyclical,Resorts & Casinos,166.1199951171875,253.6699981689453,137.3000030517578,40.028915,28.510721,2.9681776,1.1150115598885797,0.0700722776642631,0.060579520771488,0.634,0.359,0.354,0.148,0.20283002,0.20086999,0.61827,0.34530997,0.61,346024007749.2174,2.7673423289544075,1.7146338770900382,6995900000.0,7.641,55.967,212.5,235.0,189.0,1.21429,14.0,175.05629959106446,170.254599609375,-32.48252330912811,1.285,22.147,325777588224.0,4.15,5.82658,0.46352002,0.31823
EMCURE,EMCURE PHARMACEUTICALS L,Healthcare,Drug Manufacturers - Specialty & Generic,1881.4000244140625,2048.0,1260.0,35.278454,24.206247,7.205006,0.8419678758949882,0.19573,0.09621,30.567,0.419,0.421,0.228,0.104449995,0.15443,0.59433997,0.19668,0.19,356864234006.863,1.434,0.71,3112859904.0,7.778,261.124,2214.2856,2362.0,1900.0,1.42857,7.0,1611.3079962158204,1864.9659887695311,25.0515137530118,-0.056,19.566,372659224576.0,53.33,77.72374,0.81768,0.09426
MEDANTA,GLOBAL HEALTH LIMITED,Healthcare,Medical Care Facilities,1408.199951171875,1491.0,956.0,69.47212,41.75707,9.548996,,0.15032,0.081590004,29.869,-0.002,-0.002,0.265,0.11875,0.16700001,0.52789,0.2067,0.04,378409864382.96265,2.671,2.458,-2141885056.0,42.083,147.471,1583.7222,1799.0,1410.0,1.55556,18.0,1201.988249206543,1356.0960009765624,2.191578459497467,0.14,39.403,381447733248.0,20.27,33.72363,0.66386,0.24590999
UCOBANK,UCO BANK,Financial Services,Banks - Regional,25.809999465942383,34.20000076293945,22.219999313354492,11.471111,18.435715,0.95730865,1.3820615662650602,0.08541001,0.00735,55.06840735447284,0.083,0.08,0.53,0.21541001,0.60444,0.0,0.0,1.71,323645990359.15344,,,-111775507000.0,17.275,26.961,,,,,,27.473950061798096,26.51419994354248,-11.820980313321272,0.711,,354758197248.0,2.25,1.4,0.90950996,0.026199998
ESCORTS,ESCORTS KUBOTA LIMITED,Industrials,Farm & Heavy Construction Machinery,3092.10009765625,4180.0,2700.0,24.626474,22.250534,2.7959428,1.61,0.120220006,0.05386,1.309,-0.724,-0.724,0.283,0.11291,0.09024999,0.28816,0.11986,1.08,340215704056.86237,3.254,2.567,12034374656.0,601.487,1105.924,3330.2942,4000.0,2700.0,3.05263,17.0,3278.9475048828126,2976.803994140625,-14.688919915678024,0.289,18.806,276061847552.0,125.56,138.96745,0.76063,0.1263
HONAUT,HONEYWELL AUTOMATION IND,Industrials,Electrical Equipment & Parts,36715.0,41495.0,26220.0,59.064365,44.22961,7.273993,2.826046172248804,0.12352,0.058480002,2.476,0.209,0.209,0.018,0.117180005,0.13202,0.38952,0.131,0.3,324830789632.0,3.518,3.327,4685374976.0,4303.557,5047.434,39925.0,44000.0,37500.0,2.25,4.0,33845.325,38083.0,-3.849679193400546,0.513,45.867,282587627520.0,621.61,830.1,0.75163,0.1341
PGHH,P&G HYGIENE & HEALTH CARE,Consumer Defensive,Household & Personal Products,8248.0,14509.0,8220.0,33.8213,27.827261,35.536713,,1.14931,0.39823002,0.115,-0.343,-0.343,-0.049,0.18628,0.18000999,0.62208,0.25287,1.46,267736154112.0,1.223,0.867,7958600192.0,174.965,232.098,10834.0,12168.0,9500.0,2.0,2.0,10666.39,8787.31,-38.62181872302426,0.22,24.387,261768511488.0,243.87,296.4,0.70938003,0.14241
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,Industrials,Electrical Equipment & Parts,1242.5999755859375,1548.0,571.8499755859375,162.43137,51.99163,38.317554,,0.31813,0.098950006,70.795,-0.698,-0.698,0.048,0.06292,0.03873,0.36296,0.115380004,0.0,297110661426.49927,1.73,1.206,548662528.0,14.958,32.429,1416.6666,1475.0,1375.0,1.0,3.0,1017.4975021362304,1351.1800024414065,48.051947296399966,0.461,89.585,301851541504.0,7.65,23.9,0.76943,0.06273
