ticker,shortName,sector,currentPrice,pct_below_52w_high,trailingPE,roe_pct,debtToEquity,promoter_pct,institutional_pct,institutions_count,avg_delivery_pct,delivery_trend,score,ownership_score,shareholding_score,final_score,reasons,shareholding_reasons
DELTACORP,DELTA CORP LIMITED,Consumer Cyclical,59.52000045776367,39.75708641771674,20.219435,3.47,2.175,34.5,1.0,7.0,47.5,-1.0,3,1,0,4,40% below 52w high; low D/E 2,
SAGCEM,SAGAR CEMENTS LIMITED,Basic Materials,162.4499969482422,45.741482879118486,111.05,-0.04,91.801,68.8,19.1,11.0,59.3,3.9,1,1,2,4,46% below 52w high,strong promoter 68.8%
ALLCARGO,ALLCARGO LOGISTICS LTD,Industrials,10.510000228881836,71.2448688145935,52.55,0.373,120.732,45.5,5.5,14.0,37.4,-9.6,4,-1,1,4,71% below 52w high,promoter 45.5%
ZENTEC,ZEN TECHNOLOGIES LIMITED,Industrials,1909.0999755859375,6.586092812144793,95.359634,11.828,0.95,49.9,11.4,46.0,36.4,-1.9,3,0,1,4,low D/E 1; margin 27%,promoter 49.9%
FACT,FACT LTD,Basic Materials,772.9500122070312,26.983749288374803,,33.75,295.147,0.0,0.1,25.0,36.9,-4.2,4,0,0,4,27% below 52w high; ROE 34%; rev +41%,
RENUKA,SHREE RENUKA SUGARS LTD,Consumer Defensive,26.1299991607666,22.00000250517432,,272.69,,62.6,8.9,18.0,40.5,-12.1,3,-1,2,4,22% below 52w high; ROE 273%,strong promoter 62.6%
ICEMAKE,ICE MAKE REFRIGERAT LTD,Industrials,726.0499877929688,21.08152306598166,94.04793,9.4639994,119.455,0.0,0.0,1.0,57.0,-0.7,3,1,0,4,21% below 52w high; rev +42%,
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,Technology,195.66000366210935,41.41916058020678,519.86,-11.015,51.207,42.5,15.1,5.0,34.7,5.7,1,2,1,4,41% below 52w high,promoter 42.5%
IDEA,VODAFONE IDEA LIMITED,Communication Services,14.029999732971191,8.539767969922082,4.020057,-36.32,,74.6,9.5,145.0,24.9,-1.8,1,0,2,3,margin 82%; PE 4,strong promoter 74.6%
BLUSPRING,BLUSPRING ENTERPRISES LTD,Industrials,117.95999908447266,10.51434339982748,98.35,-3.0439999,18.377,69.7,9.1,9.0,48.9,2.2,0,1,2,3,low D/E 18; rev +19%,strong promoter 69.7%
DALMIASUG,DALMIA BHARAT SUG IN LTD,Consumer Defensive,508.1000061035156,1.7214688387784092,20.234966,7.285,55.74,83.4,0.3,8.0,33.6,-8.0,2,-1,2,3,,strong promoter 83.4%; ⚠ very high promoter = low float
EMBDL,EMBASSY DEVELOPMENTS LTD,Real Estate,63.08000183105469,40.32166163453829,,-9.0459995,53.414,64.9,8.3,21.0,48.8,4.9,0,1,2,3,40% below 52w high,strong promoter 64.9%
DCXINDIA,DCX SYSTEMS LIMITED,Industrials,173.7100067138672,39.262235414731755,62.28,-0.53399997,0.193,53.5,4.2,9.0,45.2,-7.1,1,0,2,3,39% below 52w high; low D/E 0,strong promoter 53.5%
E2E,E2E NETWORKS LIMITED,Technology,623.8499755859375,10.623212666771131,230.20294,-0.95,9.441,61.5,3.6,4.0,50.1,-17.1,1,0,2,3,low D/E 9; rev +334%,strong promoter 61.5%
SPANDANA,SPANDANA SPHOORTY FIN LTD,Financial Services,243.4499969482422,23.77896004996704,,-29.358,185.142,60.1,9.8,13.0,49.8,4.5,0,1,2,3,24% below 52w high; rev +256%,strong promoter 60.1%
ATHERENERG,ATHER ENERGY LIMITED,Consumer Cyclical,1449.5999755859375,8.253166102155854,,-33.740002000000004,25.819,55.1,24.2,51.0,33.5,7.2,-1,2,2,3,low D/E 26; rev +89%,strong promoter 55.1%
SOLARA,SOLARA ACTIVE PHA SCI LTD,Healthcare,640.0,10.112359550561797,615.65,-0.63,54.682,52.2,16.7,15.0,51.3,-16.2,1,0,2,3,earnings +43%; rev +20%,strong promoter 52.2%
PANACEABIO,PANACEA BIOTEC LTD,Healthcare,413.6499938964844,36.066461530682474,,-9.44,2.786,72.7,0.1,5.0,48.8,-3.8,0,1,2,3,36% below 52w high; low D/E 3,strong promoter 72.7%
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,Basic Materials,156.41000366210938,52.430045781937785,,-12.3500004,139.084,42.1,7.9,8.0,55.9,-1.9,1,1,1,3,52% below 52w high; rev +22%,promoter 42.1%
AXISCADES,AXISCADES TECH LTD,Industrials,1600.5999755859375,27.607418562372793,108.22177,10.366999,52.834,7.3,1.7,13.0,55.0,-9.7,3,0,0,3,28% below 52w high,
GKWLIMITED,GKW LIMITED,Industrials,1610.199951171875,18.897958528680775,,-0.089,0.015,0.0,0.9,1.0,84.1,5.3,-1,4,0,3,low D/E 0,
ZOTA,ZOTA HEALTH CARE LIMITED,Healthcare,1076.699951171875,38.1206924613865,,-16.046,38.847,0.0,1.4,3.0,57.6,-0.4,2,1,0,3,38% below 52w high; low D/E 39; rev +68%,
QUICKHEAL,QUICK HEAL TECH LTD,Technology,141.6199951171875,61.86860596538958,,-2.49,0.025,74.1,0.0,2.0,,,1,0,2,3,62% below 52w high; low D/E 0,strong promoter 74.1%
KWIL,KWALITY WALL'S (INDIA) L,Consumer Defensive,43.470001220703125,1.873584719304151,,-103.05,81.508,62.3,12.4,84.0,45.5,-12.8,0,0,2,2,earnings +38%; rev +16%,strong promoter 62.3%
ORCHPHARMA,ORCHID PHARMA LIMITED,Healthcare,980.0499877929688,13.499559771141328,175.6362,3.56,28.15595771033208,59.2,17.0,13.0,44.8,3.0,0,0,2,2,low D/E 28,strong promoter 59.2%
INDIGO,INTERGLOBE AVIATION LTD,Industrials,5165.0,16.335952053130313,,-34.31165813142832,866.462,41.6,44.3,267.0,48.5,3.5,-3,1,4,2,,promoter 41.6%; high institutional 44.3%; 267 institutions
BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,Consumer Defensive,767.0999755859375,1.7734856782897497,42.102085,9.5410004,76.606,45.9,33.5,52.0,37.5,-9.3,1,-1,2,2,,promoter 45.9%; institutional 33.5%
CENTRUM,CENTRUM CAPITAL LIMITED,Financial Services,23.559999465942383,41.10000133514404,11.57,-19.118,1218.677,74.1,0.0,1.0,56.8,4.0,-1,1,2,2,41% below 52w high; rev +138%; PE 12,strong promoter 74.1%
ASTEC,ASTEC LIFESCIENCES LTD,Basic Materials,601.7999877929688,36.09769176607712,,-25.842,114.84,73.1,3.0,3.0,47.1,-3.2,-1,1,2,2,36% below 52w high,strong promoter 73.1%
JSWENERGY,JSW ENERGY LIMITED,Utilities,542.0,12.205390550865664,42.57659,8.817001,229.16,66.7,21.4,120.0,50.0,1.2,-1,1,2,2,,strong promoter 66.7%
OLAELEC,OLA ELECTRIC MOBILITY LTD,Consumer Cyclical,37.81999969482422,46.91929867393092,,-43.16,82.453,39.3,24.4,42.0,22.8,8.8,0,2,0,2,47% below 52w high,
EASEMYTRIP,EASY TRIP PLANNERS LTD,Consumer Cyclical,6.090000152587891,42.547170439408134,,-6.1139997,4.35,55.2,2.1,4.0,41.7,-5.2,1,-1,2,2,43% below 52w high; low D/E 4,strong promoter 55.2%
TEJASNET,TEJAS NETWORKS LIMITED,Technology,509.2000122070313,21.298297958727783,,-26.822000000000003,142.52,1.9,61.1,39.0,28.2,5.1,-2,2,2,2,21% below 52w high; rev +99%,high institutional 61.1%
INDIQUBE,INDIQUBE SPACES LIMITED,Real Estate,189.1499938964844,22.415918158816204,,-41.569,1011.578,79.2,14.9,10.0,54.9,5.7,-3,3,2,2,22% below 52w high; rev +37%,strong promoter 79.2%; ⚠ very high promoter = low float
JISLJALEQS,JAIN IRRIGATION SYSTEMS,Industrials,28.219999313354492,52.16949268922968,151.04,-0.6799999999999999,71.789,43.8,0.8,8.0,54.4,3.3,0,1,1,2,52% below 52w high,promoter 43.8%
ONESOURCE,ONESOURCE SPECL PHARMA L,Healthcare,1534.5,20.285714285714285,370.39,-1.26,25.791,35.5,33.0,54.0,51.9,3.2,0,1,1,2,20% below 52w high; low D/E 26; rev +37%,institutional 33.0%
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,Consumer Cyclical,241.3500061035156,30.626613872454417,375.7,-2.2950001,102.058,26.1,67.5,58.0,36.6,4.6,-1,0,2,1,31% below 52w high; rev +15%,high institutional 67.5%
TIL,TIL LTD,Industrials,231.6000061035156,37.73356674213399,,-31.823,344.424,69.1,0.0,0.0,34.4,5.0,-3,2,2,1,38% below 52w high; rev +86%,strong promoter 69.1%
GODREJIND,GODREJ INDUSTRIES LTD,Industrials,1223.4000244140625,15.218293526398996,34.99428,10.832,222.411,87.2,6.7,56.0,44.8,-4.6,-1,0,2,1,,strong promoter 87.2%; ⚠ very high promoter = low float
RTNINDIA,RATTANINDIA ENT LIMITED,Consumer Cyclical,30.030000686645508,53.078123927116394,,-11.61,143.033,79.9,0.4,12.0,48.9,2.4,-2,1,2,1,53% below 52w high,strong promoter 79.9%; ⚠ very high promoter = low float
AEQUS,AEQUS LIMITED,Industrials,260.0899963378906,5.211566583014615,,-10.2919996,47.183,73.4,12.8,21.0,43.3,0.5,-1,0,2,1,low D/E 47; rev +55%,strong promoter 73.4%
DEVYANI,DEVYANI INTERNATIONAL LTD,Consumer Cyclical,147.7899932861328,22.62304016432837,,-2.5880001,203.327,64.2,20.3,51.0,36.3,-1.1,-1,0,2,1,23% below 52w high; earnings +300%; rev +16%,strong promoter 64.2%
UFBL,UNITED FOODBRANDS LIMITED,Consumer Cyclical,807.5,4.437869822485207,,-17.889,275.522,50.3,18.1,7.0,63.2,5.2,-5,4,2,1,rev +43%,strong promoter 50.3%
SUVEN,SUVEN LIFE SCIENCES LTD,Healthcare,373.6000061035156,1.0200042334092965,,-78.799003,2.823,66.6,2.9,6.0,37.7,-6.4,-1,-1,2,0,low D/E 3; rev +91%,strong promoter 66.6%
VIPIND,VIP INDUSTRIES LTD,Consumer Cyclical,302.6000061035156,33.392028563862745,,-74.644,335.612,12.2,47.5,19.0,53.1,1.6,-3,1,2,0,33% below 52w high,high institutional 47.5%
TI,TILAKNAGAR INDUSTRIES LTD,Consumer Defensive,582.4500122070312,1.779087317532673,456.4433,1.08,77.177,39.0,23.6,30.0,49.2,-0.8,-1,1,0,0,rev +156%,
ESAFSFB,ESAF SMALL FINANCE BANK L,Financial Services,43.27000045776367,2.2146882310425493,,-8.9090005,126.09524046214776,73.9,3.6,2.0,33.3,0.5,-2,0,2,0,rev +74%,strong promoter 73.9%
GTLINFRA,GTL INFRA.LTD,Technology,1.2100000381469729,27.54490603345355,1.4578314,-14.16,,31.2,2.8,2.0,46.2,2.8,-1,1,0,0,28% below 52w high; PE 1,
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,Industrials,223.91000366210935,29.09752618201504,,-4.013,61.011,39.4,0.2,3.0,43.5,-2.9,0,0,0,0,29% below 52w high; rev +84%,
EXICOM,EXICOM TELE SYSTEMS LTD,Industrials,157.02999877929688,14.144338972383522,180.92,-43.337002000000005,109.474,68.9,3.4,4.0,37.1,-6.0,-2,-1,2,-1,rev +61%,strong promoter 68.9%
RBA,RESTAURANT BRAND ASIA LTD,Consumer Cyclical,105.20999908447266,2.9517613407803616,,-25.794,285.657,48.4,32.3,31.0,37.9,-5.6,-5,2,2,-1,rev +18%,promoter 48.4%; institutional 32.3%
SHOPERSTOP,SHOPPERS STOP LIMITED,Consumer Cyclical,419.8999938964844,26.590910157957275,,-11.79,1139.713,66.2,26.3,15.0,51.1,-7.4,-4,0,3,-1,27% below 52w high; rev +11%,strong promoter 66.2%; institutional 26.3%
OMAXE,OMAXE LIMITED,Real Estate,103.16000366210938,5.017951309837993,,-27.26,,76.9,4.0,3.0,42.0,-20.9,-3,-1,2,-2,rev +44%,strong promoter 76.9%; ⚠ very high promoter = low float
